#GO	IC	Frequency
GO:1990014	8.415803608070267	3.838808006505121e-09
GO:0098652	8.415803608070267	3.838808006505121e-09
GO:0046114	8.1727751715727	6.71776532622807e-09
GO:0016632	5.906396836508697	1.2405182662022905e-06
GO:1990917	6.37048062928361	4.2610768872206846e-07
GO:1901466	8.473805167236682	3.358882663114035e-09
GO:0045655	5.53031065133058	2.9490989782141225e-06
GO:0140947	7.167309608964695	6.802842104980303e-08
GO:0008353	4.777830820051501	1.667896817268112e-05
GO:0032368	4.562860761486704	2.7361458173726926e-05
GO:1904102	8.473805167236682	3.358882663114035e-09
GO:0042910	3.3418013980913783	0.0004551961727674511
GO:0072148	5.487929809928289	3.2513984178943855e-06
GO:0043716	4.854684295309437	1.3973838017994834e-05
GO:0018062	8.473805167236682	3.358882663114035e-09
GO:1905671	5.998133978912253	1.0043059162710964e-06
GO:0160001	8.473805167236682	3.358882663114035e-09
GO:1903528	8.473805167236682	3.358882663114035e-09
GO:0002511	8.473805167236682	3.358882663114035e-09
GO:0061941	8.473805167236682	3.358882663114035e-09
GO:0008443	3.220858788905057	0.0006013692412443455
GO:0010445	6.716833603734248	1.9194040032525605e-07
GO:0036453	7.774835162900664	1.6794413315570172e-08
GO:0050085	7.180274586129063	6.602758513657353e-08
GO:0098745	6.85950110730298	1.3819708823418437e-07
GO:0004765	3.5127339058411935	0.00030709029679837704
GO:0018550	8.69878852600695	2.000835913229501e-09
GO:0052635	6.623241564614419	2.380994736743106e-07
GO:0019005	4.119401706378123	7.596233283272334e-05
GO:0046432	8.473805167236682	3.358882663114035e-09
GO:0060854	6.695653916853039	2.015329597868421e-07
GO:0019456	8.473805167236682	3.358882663114035e-09
GO:0102534	8.69878852600695	2.000835913229501e-09
GO:1990641	5.927262503758552	1.1823266974161401e-06
GO:0102660	8.69878852600695	2.000835913229501e-09
GO:0047191	7.065320070427364	8.603594426886853e-08
GO:0140354	5.427700379990644	3.7350775213828065e-06
GO:0035158	6.2891137364190834	5.139090474564473e-07
GO:0012504	8.473805167236682	3.358882663114035e-09
GO:0071096	8.415803608070267	3.838808006505121e-09
GO:0047230	7.9206372756233066	1.2005015479377005e-08
GO:1903801	6.12355714890252	7.523897165375438e-07
GO:0030666	4.104579697637811	7.859959393319235e-05
GO:0043591	8.415803608070267	3.838808006505121e-09
GO:0060179	5.338990796916223	4.581515952487543e-06
GO:0070832	7.87174517590872	1.343553065245614e-08
GO:0016794	4.78646016804654	1.6350831082911482e-05
GO:0016038	5.875014660473568	1.3334764172562719e-06
GO:0071273	8.473805167236682	3.358882663114035e-09
GO:0006982	6.428482188450025	3.7283597560565784e-07
GO:0099014	8.473805167236682	3.358882663114035e-09
GO:0034156	7.243356245858409	5.710100527293859e-08
GO:1990140	8.114773612406285	7.677616013010242e-09
GO:0016158	4.75371403752822	1.7631366067378363e-05
GO:0072653	8.473805167236682	3.358882663114035e-09
GO:0030870	4.310975204416612	4.886802592281019e-05
GO:0018560	8.69878852600695	2.000835913229501e-09
GO:0005344	3.8610044468305658	0.00013771953674349978
GO:0110012	6.733442477742439	1.8473854647127192e-07
GO:0102286	8.69878852600695	2.000835913229501e-09
GO:0030578	6.028200963963085	9.371282630088156e-07
GO:0090697	5.841347875051959	1.4409606624759208e-06
GO:0032079	6.2209521362567894	6.012399966974122e-07
GO:0072538	6.1727751715727015	6.71776532622807e-07
GO:0007549	5.180221653740566	6.6035633156821925e-06
GO:1905685	8.473805167236682	3.358882663114035e-09
GO:2000480	5.87174517590872	1.343553065245614e-06
GO:0050066	5.064009067860999	8.629605293758837e-06
GO:0019824	8.415803608070267	3.838808006505121e-09
GO:0002811	8.473805167236682	3.358882663114035e-09
GO:0033371	6.942326250194427	1.1420201054587717e-07
GO:0061638	6.263515263687211	5.451107369237272e-07
GO:0042791	6.349953526269597	4.4673139419416664e-07
GO:0002948	6.764290074763383	1.7207188853773706e-07
GO:0005529	8.69878852600695	2.000835913229501e-09
GO:0050664	4.626612181527984	2.3625870463413946e-05
GO:0070304	4.470775696683065	3.3823948417558326e-05
GO:1905794	7.87174517590872	1.343553065245614e-08
GO:0045363	8.473805167236682	3.358882663114035e-09
GO:1900097	8.473805167236682	3.358882663114035e-09
GO:0051172	2.337225055239384	0.004600181263446468
GO:1900542	5.044375902854895	9.028676598450525e-06
GO:0009450	4.1044594121020115	7.862136649551021e-05
GO:2001312	8.473805167236682	3.358882663114035e-09
GO:0033950	7.795698539015007	1.6006687305836008e-08
GO:0031915	5.888344437728182	1.2931698252989034e-06
GO:0008880	3.9855248497211306	0.00010338919414430799
GO:2000692	7.695653916853039	2.0153295978684208e-08
GO:0080146	5.072448158631908	8.463535912960788e-06
GO:0042556	8.69878852600695	2.000835913229501e-09
GO:0051391	4.401297931707878	3.9691916430018545e-05
GO:0102085	8.69878852600695	2.000835913229501e-09
GO:1904699	7.695653916853039	2.0153295978684208e-08
GO:0070374	4.495624650299269	3.194297412621447e-05
GO:0010264	6.050559293299875	8.901039057252192e-07
GO:0075123	8.473805167236682	3.358882663114035e-09
GO:0140756	8.69878852600695	2.000835913229501e-09
GO:0102338	7.9206372756233066	1.2005015479377005e-08
GO:0018152	8.473805167236682	3.358882663114035e-09
GO:1902135	7.99668391251702	1.0076647989342104e-08
GO:0003960	4.864367822325418	1.3665709287357491e-05
GO:0036162	8.473805167236682	3.358882663114035e-09
GO:0032874	4.4762877278219575	3.339737031934285e-05
GO:0008654	2.125576068892613	0.007489001733388346
GO:0097419	8.415803608070267	3.838808006505121e-09
GO:1904068	7.269685184580758	5.374212260982456e-08
GO:0060564	8.473805167236682	3.358882663114035e-09
GO:0005362	8.39775853034297	4.001671826459002e-09
GO:0051701	1.7863686929489286	0.0163542754080437
GO:0031844	7.207426832172677	6.202591331011453e-08
GO:0102161	7.337060689989357	4.601922600427852e-08
GO:0015719	6.9686551889167765	1.0748424521964912e-07
GO:0019567	7.5195626577973576	3.0229943968026315e-08
GO:0015037	8.473805167236682	3.358882663114035e-09
GO:0032407	6.15720928206037	6.962908978038663e-07
GO:0060973	5.350607092204684	4.460596176615438e-06
GO:0061622	6.432412482078457	3.6947709294254384e-07
GO:0034420	8.473805167236682	3.358882663114035e-09
GO:0040038	5.998133978912253	1.0043059162710964e-06
GO:0048554	8.473805167236682	3.358882663114035e-09
GO:0032717	5.6362167290011715	2.310911272222456e-06
GO:1901779	8.473805167236682	3.358882663114035e-09
GO:1900700	8.473805167236682	3.358882663114035e-09
GO:1901478	8.69878852600695	2.000835913229501e-09
GO:0051164	6.424587144566501	3.761948582687719e-07
GO:0009508	8.415803608070267	3.838808006505121e-09
GO:0051293	4.589179703980448	2.5752553378095304e-05
GO:1900829	7.473805167236683	3.3588826631140344e-08
GO:0031121	7.99668391251702	1.0076647989342104e-08
GO:0007131	4.254377832729001	5.567012125845201e-05
GO:0019433	4.992792746280109	1.0167337821246182e-05
GO:0015762	4.657364999280544	2.201075809138627e-05
GO:0003193	6.394623921189058	4.030659195736842e-07
GO:0002049	6.741411407413714	1.8137966380815786e-07
GO:0042009	8.69878852600695	2.000835913229501e-09
GO:0001123	8.69878852600695	2.000835913229501e-09
GO:0008911	5.54833911654607	2.8291819813065142e-06
GO:0071107	5.708882182586794	1.9548697099323684e-06
GO:0071934	4.526420465551942	2.9756341512527233e-05
GO:0004373	4.1107634563741176	7.748837324755212e-05
GO:0008541	4.474640147911794	3.3524310320809223e-05
GO:0071644	6.681413477738428	2.0825072511307015e-07
GO:0001916	5.398988726591508	3.990352603779473e-06
GO:0098512	8.473805167236682	3.358882663114035e-09
GO:0031564	3.048554700226005	0.000894221895870197
GO:0120274	7.036030694325376	9.203845200855704e-08
GO:0033954	8.221667271287288	6.0025077396885024e-09
GO:0002160	8.473805167236682	3.358882663114035e-09
GO:0006222	2.866417706196393	0.0013601358689534079
GO:0030187	5.8363154377241715	1.4577550757914911e-06
GO:1904737	8.473805167236682	3.358882663114035e-09
GO:0060371	5.749529297635894	1.7802078114504383e-06
GO:0021914	6.343471398741676	4.534491595203947e-07
GO:0033235	5.2829134503145125	5.212985893152982e-06
GO:1905200	7.5195626577973576	3.0229943968026315e-08
GO:0048074	6.820592653461339	1.5114971984013157e-07
GO:0045362	8.473805167236682	3.358882663114035e-09
GO:2001099	8.473805167236682	3.358882663114035e-09
GO:0046339	5.258432014453261	5.515285332833245e-06
GO:0046682	8.473805167236682	3.358882663114035e-09
GO:0021673	8.473805167236682	3.358882663114035e-09
GO:1990221	6.110452238623643	7.754392173140345e-07
GO:0017098	7.552660490328712	2.8011702785213013e-08
GO:1904594	5.96460264490558	1.0849191001858331e-06
GO:0008782	4.126800345250872	7.46791996253779e-05
GO:0047086	6.476072054859367	3.3413959750932665e-07
GO:0035455	5.53981200340544	2.8852802076149557e-06
GO:0072226	8.473805167236682	3.358882663114035e-09
GO:1990318	8.415803608070267	3.838808006505121e-09
GO:0071001	6.1302462990624935	7.408899452554883e-07
GO:0097263	8.69878852600695	2.000835913229501e-09
GO:0045654	5.702953155594538	1.9817407712372804e-06
GO:0018947	8.473805167236682	3.358882663114035e-09
GO:0042191	8.473805167236682	3.358882663114035e-09
GO:2000085	8.473805167236682	3.358882663114035e-09
GO:0018806	8.473805167236682	3.358882663114035e-09
GO:0045226	3.5745593637888127	0.00026634260077162736
GO:0140906	5.062601630808226	8.65761699654405e-06
GO:0019768	7.086004669287215	8.203427244240953e-08
GO:0004304	6.859939435269695	1.3805767801283557e-07
GO:0031805	8.39775853034297	4.001671826459002e-09
GO:2000477	6.757801823601883	1.746618984819298e-07
GO:0000007	6.885875169364095	1.3005433435991756e-07
GO:0050969	8.473805167236682	3.358882663114035e-09
GO:0090199	5.0994234691858	7.953834146254034e-06
GO:1901442	8.473805167236682	3.358882663114035e-09
GO:0051712	4.393647856266498	4.03972817892725e-05
GO:0008390	7.07553923560905	8.403510835563903e-08
GO:0150058	6.743705750134549	1.804239763057407e-07
GO:0072652	8.415803608070267	3.838808006505121e-09
GO:0019280	6.634956076499427	2.317629037548684e-07
GO:0090049	5.129806098179522	7.416412920155789e-06
GO:1900967	8.473805167236682	3.358882663114035e-09
GO:1904259	6.213733779251608	6.113166446867543e-07
GO:0007087	8.473805167236682	3.358882663114035e-09
GO:0003340	6.717930311564191	1.9145631179749998e-07
GO:2000229	7.628707127222426	2.3512178641798243e-08
GO:0002034	6.213733779251608	6.113166446867543e-07
GO:0052252	8.473805167236682	3.358882663114035e-09
GO:0003870	4.314130513544671	4.851426838807571e-05
GO:0000226	3.1474877437291866	0.0007120528946362074
GO:0052858	6.626906518700825	2.360986377610811e-07
GO:0071013	4.238613527580657	5.772799480182401e-05
GO:1902347	6.46948379345404	3.392471489745175e-07
GO:0070712	8.473805167236682	3.358882663114035e-09
GO:0014854	6.045670373207893	9.001805537145613e-07
GO:0002478	5.2605531150402856	5.488414271528333e-06
GO:1904393	6.063872043905388	8.632328444203069e-07
GO:0047881	8.69878852600695	2.000835913229501e-09
GO:0004878	6.549569413351571	2.821178637653596e-07
GO:0047676	6.2485394176875895	5.642357275307192e-07
GO:0034951	8.69878852600695	2.000835913229501e-09
GO:0005098	8.69878852600695	2.000835913229501e-09
GO:1904010	7.99668391251702	1.0076647989342104e-08
GO:1904677	6.581710564546202	2.619928477228947e-07
GO:0008904	7.4200349250541215	3.801588235136052e-08
GO:0017018	3.699075254995985	0.00019995153615267694
GO:0044566	6.905603443169688	1.242786585352193e-07
GO:0061547	6.95060049900075	1.1204681114085205e-07
GO:0072669	4.814395547535583	1.5332199177981456e-05
GO:0043188	6.938682353350605	1.1516424019515363e-07
GO:1990831	8.473805167236682	3.358882663114035e-09
GO:0035907	5.993798224279532	1.0143825642604385e-06
GO:0120127	6.2891137364190834	5.139090474564473e-07
GO:0005232	8.473805167236682	3.358882663114035e-09
GO:0052678	7.522697266951269	3.0012538698442514e-08
GO:0097168	6.401923159930557	3.9634815424745607e-07
GO:0008809	8.69878852600695	2.000835913229501e-09
GO:0046071	8.473805167236682	3.358882663114035e-09
GO:0035287	6.749529297635894	1.7802078114504383e-07
GO:0039658	8.415803608070267	3.838808006505121e-09
GO:1990860	6.596259672528398	2.53361328429338e-07
GO:0004074	5.4098689203452235	3.891625851231379e-06
GO:0007332	8.69878852600695	2.000835913229501e-09
GO:0080030	5.839049959809803	1.4486052011781587e-06
GO:0051015	3.6428562109647067	0.0002275850809502896
GO:0035891	2.900017172541638	0.0012588756333085092
GO:0032125	8.473805167236682	3.358882663114035e-09
GO:0036356	6.307853418903571	4.922056346544572e-07
GO:0140022	8.415803608070267	3.838808006505121e-09
GO:0044145	6.840336711657096	1.444319545139035e-07
GO:0000011	5.373090080663601	4.235551038186798e-06
GO:0038138	5.961921806257808	1.0916368655120613e-06
GO:1900222	5.927262503758552	1.1823266974161401e-06
GO:0030487	7.9206372756233066	1.2005015479377005e-08
GO:0086044	6.514763774915589	3.0565832234337715e-07
GO:0098524	8.415803608070267	3.838808006505121e-09
GO:0032934	4.35227907723219	4.443456396100076e-05
GO:0015647	3.989645818384153	0.000102412786218652
GO:0018081	8.473805167236682	3.358882663114035e-09
GO:1904803	6.801707309300965	1.5786748516635963e-07
GO:0009382	7.813743616742305	1.5355232026020484e-08
GO:0010096	8.473805167236682	3.358882663114035e-09
GO:0031559	5.216772949556239	6.070536160738306e-06
GO:1903055	5.370685913690969	4.2590632168285956e-06
GO:0008093	4.876620446638933	1.3285550463843885e-05
GO:0031365	3.584464239903424	0.0002603369185699795
GO:0061212	8.473805167236682	3.358882663114035e-09
GO:0004729	4.143597309495543	7.184601597224492e-05
GO:0047403	8.69878852600695	2.000835913229501e-09
GO:2000164	8.1727751715727	6.71776532622807e-09
GO:0008777	4.514494670757995	3.058477776962615e-05
GO:0102076	6.866279613300714	1.3605684209960607e-07
GO:0043039	1.948529014172315	0.011258252526985675
GO:0034250	3.50636484199973	0.0003116270568357308
GO:0010626	6.238276720329134	5.77727818055614e-07
GO:0033625	5.8663501440220145	1.360347478561184e-06
GO:0050518	3.630420818323193	0.00023419584280759984
GO:0018342	3.9650331189657564	0.00010838442577336367
GO:0007052	4.282298262612531	5.220375435011833e-05
GO:0016488	6.882740560210183	1.3099642386144735e-07
GO:0033951	6.68175518670817	2.080869349758681e-07
GO:0010663	6.047293905872108	8.968216710514473e-07
GO:1990352	8.415803608070267	3.838808006505121e-09
GO:0036260	3.0841412591230046	0.0008238700984912735
GO:0098581	5.3026640162083005	4.981222989398113e-06
GO:0016879	1.9635252164886843	0.010876139855461094
GO:0019699	8.69878852600695	2.000835913229501e-09
GO:0031952	5.136345905946026	7.3055697922730255e-06
GO:0034241	6.0972282101801705	7.994140738211402e-07
GO:0005720	8.473805167236682	3.358882663114035e-09
GO:0051222	4.21040583590268	6.160190804151139e-05
GO:0015991	8.473805167236682	3.358882663114035e-09
GO:0010163	8.473805167236682	3.358882663114035e-09
GO:0031829	8.69878852600695	2.000835913229501e-09
GO:0016450	8.69878852600695	2.000835913229501e-09
GO:0032389	5.92866523259308	1.1785140579970722e-06
GO:1900671	8.473805167236682	3.358882663114035e-09
GO:1900175	6.256321223022776	5.542156394138157e-07
GO:0008813	4.329387112310326	4.683956872870262e-05
GO:0043260	7.938682353350605	1.1516424019515364e-08
GO:1904580	5.780958247959453	1.655929152915219e-06
GO:0070691	6.091521152772574	8.099884893725806e-07
GO:2000772	5.132370642658542	7.372747445535306e-06
GO:0009817	8.473805167236682	3.358882663114035e-09
GO:0060318	6.559991314852966	2.7542837837535086e-07
GO:0008020	5.704911611065739	1.9728242104442878e-06
GO:0005515	1.9287674737616205	0.011782366460624652
GO:0016822	3.6352825345929367	0.0002315887536126618
GO:0007419	5.766234991138746	1.7130301581881576e-06
GO:1990457	8.415803608070267	3.838808006505121e-09
GO:0031877	7.795698539015007	1.6006687305836008e-08
GO:0002193	6.139341803897023	7.255347132294679e-07
GO:0005091	6.8011614347165095	1.5806603714513055e-07
GO:2000058	4.293048674933124	5.0927378938134996e-05
GO:2000155	5.694208675978858	2.022047363194649e-06
GO:0061289	6.4526158681667445	3.5268267962697366e-07
GO:0055082	2.8937999084354344	0.0012770270352199773
GO:0033032	5.369659616682674	4.269139864817938e-06
GO:0030931	7.813743616742305	1.5355232026020484e-08
GO:0050950	8.473805167236682	3.358882663114035e-09
GO:0014062	5.981044778209845	1.0446125082284649e-06
GO:1901374	5.983846687811848	1.0378947429022367e-06
GO:0015627	3.260282351621858	0.0005491837122186292
GO:0045806	4.973568692411043	1.0627504746092806e-05
GO:0032891	5.619499125435602	2.4016011041265346e-06
GO:0052879	7.999818521670932	1.0004179566147504e-08
GO:0008301	5.168460736228864	6.784834581761238e-06
GO:0002694	3.4350896537463664	0.0003672064882622787
GO:1903517	8.473805167236682	3.358882663114035e-09
GO:0030503	8.473805167236682	3.358882663114035e-09
GO:0120285	8.69878852600695	2.000835913229501e-09
GO:0110069	6.702953155594538	1.9817407712372803e-07
GO:0102867	5.253651557293646	5.576329690170619e-06
GO:0019044	6.861021310516947	1.3771418918767543e-07
GO:0001972	5.893287667848551	1.2785341485536511e-06
GO:0070956	8.473805167236682	3.358882663114035e-09
GO:0060990	7.394623921189058	4.0306591957368415e-08
GO:0060798	6.581710564546202	2.619928477228947e-07
GO:0098621	5.384078833051777	4.1297253249056895e-06
GO:0034643	5.381084522552584	4.158296736935175e-06
GO:0140245	6.283473469066391	5.206268127826754e-07
GO:0009387	8.473805167236682	3.358882663114035e-09
GO:0070615	8.473805167236682	3.358882663114035e-09
GO:0031332	3.469788805491989	0.00033900897386247375
GO:0050040	6.020270146966837	9.543987306104719e-07
GO:0046034	2.2470493563896117	0.005661749411358333
GO:1903279	6.391019796920233	4.064248022367982e-07
GO:0000447	5.1764824530313795	6.660664320955131e-06
GO:0036353	5.956609269286709	1.1050723961645173e-06
GO:0036223	8.473805167236682	3.358882663114035e-09
GO:0097023	5.30293814998817	4.978079752114998e-06
GO:0060252	5.5723468458405705	2.6770294825018856e-06
GO:0044573	8.473805167236682	3.358882663114035e-09
GO:0071867	5.391019796920233	4.064248022367982e-06
GO:0061881	7.87174517590872	1.343553065245614e-08
GO:0072267	7.058831819265865	8.73309492409649e-08
GO:2000696	5.531301061068602	2.9423812128878943e-06
GO:0043800	5.990367625872238	1.022427151660275e-06
GO:1904243	8.473805167236682	3.358882663114035e-09
GO:0001179	6.574936885039865	2.661111764595236e-07
GO:0050728	4.572074475507464	2.6787089238334427e-05
GO:0034173	8.473805167236682	3.358882663114035e-09
GO:1904645	5.205461253285618	6.2307273400765345e-06
GO:0005610	6.351345618843348	4.4530172875459404e-07
GO:0019839	8.415803608070267	3.838808006505121e-09
GO:0032745	7.5195626577973576	3.0229943968026315e-08
GO:0072319	5.56105186356536	2.74756601842728e-06
GO:0035588	4.784496308113062	1.642493622262763e-05
GO:0060858	6.850555876838782	1.4107307185078946e-07
GO:0061074	5.950058700425118	1.1218668094800877e-06
GO:0031567	6.681413477738428	2.0825072511307015e-07
GO:0055006	5.050395439503589	8.904397939915306e-06
GO:0098630	4.675292634205331	2.112065418566105e-05
GO:0098726	8.473805167236682	3.358882663114035e-09
GO:0015185	4.882215829980847	1.3115479411219377e-05
GO:2000992	8.473805167236682	3.358882663114035e-09
GO:0015138	6.4200349250541215	3.8015882351360515e-07
GO:0015928	4.038321492038979	9.15542497175555e-05
GO:0003142	6.87174517590872	1.3435530652456138e-07
GO:0120110	6.850555876838782	1.4107307185078946e-07
GO:2000357	6.87174517590872	1.3435530652456138e-07
GO:0140813	8.69878852600695	2.000835913229501e-09
GO:0033453	8.39775853034297	4.001671826459002e-09
GO:0103115	8.69878852600695	2.000835913229501e-09
GO:0050787	4.810669852278928	1.5464295780977015e-05
GO:0016613	6.6376523576866235	2.3032848039030727e-07
GO:0036222	3.920868961135285	0.00011998612804454671
GO:0043907	8.39775853034297	4.001671826459002e-09
GO:0008306	4.853564977390851	1.400989958784864e-05
GO:0046197	8.473805167236682	3.358882663114035e-09
GO:0008733	4.239260342423493	5.764208182422869e-05
GO:0052794	3.2542565937604815	0.0005568566446827289
GO:0072526	3.975039876429577	0.00010591564701597486
GO:0031181	8.473805167236682	3.358882663114035e-09
GO:1904689	6.216126592367498	6.079577620236403e-07
GO:0005736	4.73042019826878	1.8602863599523818e-05
GO:0106130	3.2645550523621796	0.000543807192856646
GO:0047740	8.69878852600695	2.000835913229501e-09
GO:0080145	7.99668391251702	1.0076647989342104e-08
GO:0045239	3.6193958094622114	0.00024021724981506448
GO:0070391	5.798026825562598	1.5921103823160525e-06
GO:0002274	4.615869902517254	2.421754400105219e-05
GO:0050166	8.69878852600695	2.000835913229501e-09
GO:0035484	8.69878852600695	2.000835913229501e-09
GO:0047527	5.7513548041199	1.7727406191213377e-06
GO:0106104	6.115870320236229	7.658252471899999e-07
GO:1904531	6.6542612316948135	2.216862557655263e-07
GO:0045634	5.955291227358795	1.1084312788276315e-06
GO:0035673	3.957644809159211	0.00011024405798303227
GO:0032300	3.6934247439215104	0.00020257005969526873
GO:0006793	1.012170835864719	0.097236465517504
GO:0019603	8.473805167236682	3.358882663114035e-09
GO:1990905	8.415803608070267	3.838808006505121e-09
GO:2000862	8.473805167236682	3.358882663114035e-09
GO:0044311	8.114773612406285	7.677616013010242e-09
GO:0019365	5.2510886960890995	5.6093340474004375e-06
GO:0018827	8.69878852600695	2.000835913229501e-09
GO:0044259	8.69878852600695	2.000835913229501e-09
GO:0036019	5.934360979567962	1.1631588259710517e-06
GO:1904827	8.473805167236682	3.358882663114035e-09
GO:0043587	6.074131445755644	8.430795484416227e-07
GO:0002232	5.8474647998616405	1.4208073664972368e-06
GO:0061931	7.359861814929846	4.366547462048245e-08
GO:0048062	8.473805167236682	3.358882663114035e-09
GO:0005135	6.460742422878155	3.4614461298870366e-07
GO:0030813	8.473805167236682	3.358882663114035e-09
GO:0008879	3.610283886578312	0.0002453104863055897
GO:0089714	4.7649976418635305	1.7179177150988495e-05
GO:0036522	8.473805167236682	3.358882663114035e-09
GO:0015565	5.755294010100848	1.7567339318155017e-06
GO:0048211	6.359861814929846	4.366547462048245e-07
GO:0032733	5.216126592367498	6.0795776202364026e-06
GO:0031653	8.473805167236682	3.358882663114035e-09
GO:1990621	6.644951596428123	2.2648967238380216e-07
GO:0033098	8.415803608070267	3.838808006505121e-09
GO:1905243	7.432412482078457	3.694770929425438e-08
GO:0044801	8.473805167236682	3.358882663114035e-09
GO:0033221	8.69878852600695	2.000835913229501e-09
GO:0140796	7.017547288631364	9.604012383501604e-08
GO:0106361	5.113553462641175	7.69921659410712e-06
GO:0035011	6.036054604416295	9.203338496932455e-07
GO:0006032	3.8568572803077554	0.00013904094783960547
GO:1904435	6.514763774915589	3.0565832234337715e-07
GO:0031640	3.576755686729632	0.0002649990477063818
GO:0021703	6.03447247340642	9.236927323563595e-07
GO:0016079	4.505088789769896	3.1254403180276094e-05
GO:0022412	3.6590982084063235	0.00021923091253878992
GO:0010422	6.882740560210183	1.3099642386144735e-07
GO:0048642	6.261617562832725	5.474978740875876e-07
GO:0043007	5.853669112262925	1.4006540705185525e-06
GO:0043653	5.751994552024136	1.7701311634610962e-06
GO:0002814	6.894021570619873	1.2763754119833332e-07
GO:0072168	6.725617140230482	1.8809742913438595e-07
GO:0034309	2.660474420382071	0.002185373032688569
GO:0051922	8.221667271287288	6.0025077396885024e-09
GO:0018702	8.69878852600695	2.000835913229501e-09
GO:0035095	5.810104241847035	1.54844490769557e-06
GO:0102990	8.69878852600695	2.000835913229501e-09
GO:0106275	8.69878852600695	2.000835913229501e-09
GO:1905154	6.576178075946241	2.6535173038600875e-07
GO:0035208	6.757801823601883	1.746618984819298e-07
GO:0060287	5.601066339764014	2.50572646668307e-06
GO:0097660	8.415803608070267	3.838808006505121e-09
GO:1903038	4.4986951775505215	3.171792898778583e-05
GO:0080162	4.888908823099233	1.2914903839673463e-05
GO:0150103	6.177139976975152	6.650587672965789e-07
GO:0008564	5.77502656517825	1.6787013311995512e-06
GO:0002389	8.473805167236682	3.358882663114035e-09
GO:0051738	8.69878852600695	2.000835913229501e-09
GO:0045907	5.223385164927788	5.978811140342982e-06
GO:0036517	6.783609087208169	1.645852504925877e-07
GO:0032999	8.415803608070267	3.838808006505121e-09
GO:0050551	6.958425836512706	1.1004597522762255e-07
GO:0031682	6.817974933726159	1.5206352940544208e-07
GO:0015979	2.3333804086219785	0.004641085736517871
GO:0060259	5.257111568066929	5.532079746148815e-06
GO:0009082	2.1173846067226254	0.007631596379085526
GO:0007355	6.98244347340241	1.0412536255653507e-07
GO:0030222	6.188247858228909	6.482643539810086e-07
GO:0050434	4.052513913317822	8.861068353561135e-05
GO:0098046	6.953405610171311	1.1132543218864851e-07
GO:0009310	3.782184458806139	0.00016512603060134907
GO:0070466	8.415803608070267	3.838808006505121e-09
GO:0045302	5.718330633730851	1.9127991330474028e-06
GO:0140365	8.415803608070267	3.838808006505121e-09
GO:0071645	8.473805167236682	3.358882663114035e-09
GO:0009970	6.5195626577973576	3.0229943968026315e-07
GO:0044307	6.953405610171311	1.1132543218864851e-07
GO:0034543	8.69878852600695	2.000835913229501e-09
GO:0031203	8.473805167236682	3.358882663114035e-09
GO:0102096	5.678841844328108	2.0948752011512875e-06
GO:0140053	4.757801823601883	1.746618984819298e-05
GO:0072304	7.058831819265865	8.73309492409649e-08
GO:0023014	8.473805167236682	3.358882663114035e-09
GO:1900120	5.2510886960890995	5.6093340474004375e-06
GO:0046572	7.8536904859926935	1.4005851392606506e-08
GO:0006558	3.1075279332499037	0.0007806782263262902
GO:0120160	6.380725191044189	4.161738699517362e-07
GO:1903445	6.405619305490521	3.9298927158434207e-07
GO:0032185	4.832132794011996	1.47186238297657e-05
GO:0033624	6.206633438833669	6.213932926760964e-07
GO:0003004	8.473805167236682	3.358882663114035e-09
GO:0004198	4.155813797098703	6.985318340266833e-05
GO:0047244	4.579598643945784	2.6326998946273772e-05
GO:0018763	6.181592628056976	6.582750154525058e-07
GO:0048657	6.622546818517607	2.3848066908109646e-07
GO:0043367	5.144000645072613	7.177932251074692e-06
GO:0090716	6.774835162900664	1.6794413315570175e-07
GO:0070180	3.733154157668542	0.00018486123169510004
GO:0042526	8.69878852600695	2.000835913229501e-09
GO:0042196	7.5195626577973576	3.0229943968026315e-08
GO:0019170	8.096728534678988	8.003343652918004e-09
GO:0016968	8.69878852600695	2.000835913229501e-09
GO:0102331	8.69878852600695	2.000835913229501e-09
GO:1990617	6.295229676864417	5.06722656858676e-07
GO:0098816	8.473805167236682	3.358882663114035e-09
GO:0033316	6.067264986802727	8.565150790940788e-07
GO:0031570	3.8463471352769063	0.0001424468548600031
GO:0035401	6.906396836508697	1.2405182662022906e-07
GO:0036372	6.11207733121909	7.72543012516228e-07
GO:0001009	8.473805167236682	3.358882663114035e-09
GO:0008265	4.900898042948602	1.2563248699168035e-05
GO:0046989	7.657395840848725	2.200919504552451e-08
GO:0070357	8.415803608070267	3.838808006505121e-09
GO:0033048	4.284118384643712	5.1985426977015916e-05
GO:0033834	8.39775853034297	4.001671826459002e-09
GO:0051384	4.973568692411043	1.0627504746092806e-05
GO:0004867	3.495899883542572	0.0003192273674480272
GO:1904602	6.172765559383972	6.717914011383962e-07
GO:0033317	8.415803608070267	3.838808006505121e-09
GO:2000072	8.415803608070267	3.838808006505121e-09
GO:0007456	8.415803608070267	3.838808006505121e-09
GO:1902244	8.473805167236682	3.358882663114035e-09
GO:0008569	4.011973571499634	9.728064210121834e-05
GO:0007453	8.473805167236682	3.358882663114035e-09
GO:0042979	5.061799424194722	8.673623683849886e-06
GO:0048131	8.69878852600695	2.000835913229501e-09
GO:0034139	5.660891810593827	2.1832737310241227e-06
GO:0070253	7.695653916853039	2.0153295978684208e-08
GO:0004419	4.467828970258381	3.405422724316611e-05
